"variable","row","col","stdres"
"hospitalised_last_3mo_illness","NVT","penyakit jantung bawaan",0.440958551844099
"hospitalised_last_3mo_illness","untypeable","penyakit jantung bawaan",-0.440958551844098
"healthcareVisit_last_3mo","VT","no",-0.451039256712129
"healthcareVisit_last_3mo","NVT","no",-0.937446284425661
"healthcareVisit_last_3mo","untypeable","no",2.10739094595758
"healthcareVisit_last_3mo","VT","yes",0.451039256712129
"healthcareVisit_last_3mo","NVT","yes",0.937446284425664
"healthcareVisit_last_3mo","untypeable","yes",-2.10739094595758
"healthcareVisit_last_3mo_n","VT","0",0.0351059216723519
"healthcareVisit_last_3mo_n","NVT","0",-1.34081111677957
"healthcareVisit_last_3mo_n","untypeable","0",2.04139416542217
"healthcareVisit_last_3mo_n","VT","1",0.347958284561451
"healthcareVisit_last_3mo_n","NVT","1",0.898388872313606
"healthcareVisit_last_3mo_n","untypeable","1",-1.89427820667369
"healthcareVisit_last_3mo_n","VT","2",-1.18450767198136
"healthcareVisit_last_3mo_n","NVT","2",1.52176796747465
"healthcareVisit_last_3mo_n","untypeable","2",-0.694644963625837
"healthcareVisit_last_3mo_reason","VT","batuk",1.45190819858844
"healthcareVisit_last_3mo_reason","NVT","batuk",-1.24114675563235
"healthcareVisit_last_3mo_reason","untypeable","batuk",-0.566806705385391
"healthcareVisit_last_3mo_reason","VT","batuk dan demam",-0.634581438976592
"healthcareVisit_last_3mo_reason","NVT","batuk dan demam",0.668746754924629
"healthcareVisit_last_3mo_reason","untypeable","batuk dan demam",-0.15071844406945
"healthcareVisit_last_3mo_reason","VT","batuk dan pilek",-0.676386026983155
"healthcareVisit_last_3mo_reason","NVT","batuk dan pilek",0.785991563628541
"healthcareVisit_last_3mo_reason","untypeable","batuk dan pilek",-0.391578004149024
"healthcareVisit_last_3mo_reason","VT","batuk, pilek",-0.634581438976592
"healthcareVisit_last_3mo_reason","NVT","batuk, pilek",0.668746754924629
"healthcareVisit_last_3mo_reason","untypeable","batuk, pilek",-0.15071844406945
"healthcareVisit_last_3mo_reason","VT","batuk, pilek dan demam",1.61086057586366
"healthcareVisit_last_3mo_reason","NVT","batuk, pilek dan demam",-1.5285640112563
"healthcareVisit_last_3mo_reason","untypeable","batuk, pilek dan demam",-0.15071844406945
"healthcareVisit_last_3mo_reason","VT","batuk, pilek dan diare",-0.634581438976592
"healthcareVisit_last_3mo_reason","NVT","batuk, pilek dan diare",0.668746754924629
"healthcareVisit_last_3mo_reason","untypeable","batuk, pilek dan diare",-0.15071844406945
"healthcareVisit_last_3mo_reason","VT","cacingan",-0.634581438976592
"healthcareVisit_last_3mo_reason","NVT","cacingan",0.668746754924629
"healthcareVisit_last_3mo_reason","untypeable","cacingan",-0.15071844406945
"healthcareVisit_last_3mo_reason","VT","demam",-0.891828732249741
"healthcareVisit_last_3mo_reason","NVT","demam",1.00846755164511
"healthcareVisit_last_3mo_reason","untypeable","demam",-0.428340732916896
"healthcareVisit_last_3mo_reason","VT","diare",-0.151581736950805
"healthcareVisit_last_3mo_reason","NVT","diare",0.247220948301133
"healthcareVisit_last_3mo_reason","untypeable","diare",-0.312016822229984
"healthcareVisit_last_3mo_reason","VT","gatal-gatal",1.61086057586366
"healthcareVisit_last_3mo_reason","NVT","gatal-gatal",-1.5285640112563
"healthcareVisit_last_3mo_reason","untypeable","gatal-gatal",-0.15071844406945
"healthcareVisit_last_3mo_reason","VT","mual muntah",-0.634581438976592
"healthcareVisit_last_3mo_reason","NVT","mual muntah",0.668746754924629
"healthcareVisit_last_3mo_reason","untypeable","mual muntah",-0.15071844406945
"healthcareVisit_last_3mo_reason","VT","pilek",1.01054491300537
"healthcareVisit_last_3mo_reason","NVT","pilek",-2.02721177606929
"healthcareVisit_last_3mo_reason","untypeable","pilek",3.27617663341483
"healthcareVisit_last_3mo_reason","VT","ruam",-0.676386026983155
"healthcareVisit_last_3mo_reason","NVT","ruam",0.785991563628541
"healthcareVisit_last_3mo_reason","untypeable","ruam",-0.391578004149024
"healthcareVisit_last_3mo_reason","VT","sariawan",-0.634581438976592
"healthcareVisit_last_3mo_reason","NVT","sariawan",0.668746754924629
"healthcareVisit_last_3mo_reason","untypeable","sariawan",-0.15071844406945
"illness_past3days_fever","VT","no",0.924093557371019
